,,theta0,theta1,logL,logL_birth,nlive
labels,,$\theta_0$,$\theta_1$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,
1362,0.01845582141439102,-2.8151284018837366,3.123955332625373,-0.005531054963939566,-0.006307144648773559,125
1363,0.018310271090074454,2.987187828513818,2.012281542906498,-0.005480565697750249,-0.005541003833082449,125
1364,0.018166657670285535,2.992652779705857,1.9895221486785442,-0.00538664241285606,-0.0181637553432108,125
1365,0.018023206100982046,-3.7726162890829,-3.289214080152492,-0.005346235163120683,-0.022583840178250655,125
1366,0.01788056317151126,3.5744365726399128,-1.8421525126101246,-0.005323954364388574,-0.012758822323653982,125
1367,0.017738873657479472,-3.7833187172915776,-3.2944918658394498,-0.005311568073517951,-0.24702197362930023,125
1368,0.017598871391557226,2.9870029914172633,2.008978735016612,-0.0052671070951995965,-0.009138419661116054,125
1369,0.017459209762439743,3.5894184705072973,-1.8327831914626724,-0.005266422450281263,-0.010119299527349211,125
1370,0.017322827460720003,3.5814779642837937,-1.8294446278620846,-0.005140404184921777,-0.009562224879905084,125
1371,0.017187501600488243,3.0071579168646014,2.0099437653727428,-0.005014904109847116,-0.0061247708316853,125
1372,0.017051729274784728,3.0049960327903715,1.9812508788617738,-0.004977580679246151,-0.014468686950595527,125
1373,0.016917568496669606,2.997073763769773,2.0181633933461605,-0.004908395376787964,-0.01298901114397711,125
1374,0.016783329533042842,3.009609396077554,1.9833466081726288,-0.004906759644385435,-0.007297940546053906,125
1375,0.016716586914172694,3.5816220518872353,-1.8298652247737373,-0.0048993875475912205,-0.008683607803217079,125
1376,0.01671710967681313,-3.7878168733833597,-3.2906131701278536,-0.004868115944827996,-0.008545158456604425,124
1377,0.016717257563185386,-2.7951443255148605,3.137528444734521,-0.004859269575936187,-0.006270451904028312,123
1378,0.01671787475260722,3.593494257666194,-1.856502288169592,-0.004822350958964308,-0.006703545507603324,122
1379,0.016718575514953028,2.9982184279845665,2.0175675878587462,-0.00478043488592794,-0.042691284895643375,121
1380,0.01671874925700073,-2.815863097139984,3.126473201474134,-0.004770042783680445,-0.01223255041545668,120
1381,0.01671915875085053,2.9929033168985484,2.0177660213669775,-0.004745549992484046,-0.027454133242444823,119
1382,0.01671925971132645,-3.7722862105457318,-3.287834114532935,-0.004739511400895898,-0.011005448675418052,118
1383,0.016719287543880006,-3.783178469656311,-3.2938507850225642,-0.004737846702142486,-0.006679981859793923,117
1384,0.016719461111299128,3.5916852327311695,-1.8381338234192253,-0.0047274654871930135,-0.07136353332413675,116
1385,0.016719968004361326,-3.785695535750352,-3.277688256277822,-0.004697148398946751,-0.004906759644385435,115
1386,0.016720376150437692,3.5918679735713717,-1.8609556599076011,-0.0046727379997340765,-0.006435954620164212,114
1387,0.016720853621009463,3.591099254443293,-1.8622922291890767,-0.004644182197494588,-0.0058816550036083015,113
1388,0.016721060212672615,-2.8015189332030186,3.141470129697577,-0.004631826943836342,-0.02163725991640928,112
1389,0.016721719991467196,3.5823779550247306,-1.830280937450624,-0.00459236977006493,-0.011624741790758958,111
1390,0.016721954723309486,-2.801783412055047,3.1414816913376313,-0.004578332326847617,-0.02060146738305471,110
1391,0.016723388230541786,3.011576353611053,1.9888863196987838,-0.004492609944807346,-0.005646386905290701,109
1392,0.016724211633524663,3.590014090110399,-1.8355220635553895,-0.004443374544575874,-0.007550391116393442,108
1393,0.016725852402903658,3.593310028386881,-1.8544856149639397,-0.004345271929392337,-0.07548936530739694,107
1394,0.01672706701328786,-3.771472942320745,-3.285406766634665,-0.004272655822600387,-0.004908395376787964,106
1395,0.0167272141994265,3.576710977452098,-1.8372175620572335,-0.004263856581814013,-0.008134442732812018,105
1396,0.016727680565877694,-3.7781266343531605,-3.292505964454203,-0.004235976269845824,-0.0072361804234578105,104
1397,0.016728238630444123,3.5926395441377075,-1.85704109759316,-0.004202615084087884,-0.011112038125608495,103
1398,0.01672833727598275,-3.7878819275071183,-3.283557985874073,-0.004196718154335876,-0.006845604246030726,102
1399,0.01672857442173991,3.5851011645255824,-1.8650545811450767,-0.004182541965068485,-0.006853187982357833,101
1400,0.016728848657735655,-3.7825047779618153,-3.2932496435648426,-0.00416614883193277,-0.027747860920863156,100
1401,0.01672934218533364,-2.8111981169906763,3.1399407995297466,-0.004136647679248478,-0.006213243218089297,99
1402,0.01672986995307835,2.9997656913808832,2.015616425316038,-0.00410510074730508,-0.009380617300393704,98
1403,0.01672994294064549,2.9971173925694465,2.0166597475402472,-0.004100738047030179,-0.006406638553848047,97
1404,0.016732233745684364,3.5921541452668144,-1.857669833229597,-0.003963818977863418,-0.14722197993105998,96
1405,0.016732643967720232,-3.78719102717185,-3.2893987671707308,-0.003939302406220931,-0.013041152984209362,95
1406,0.016732757567148128,-3.7826386556725526,-3.2755452809349226,-0.0039325133391286664,-0.010205379028483919,94
1407,0.016734142510818645,-2.7961888788230844,3.1255438649781038,-0.0038497483583305485,-0.039522373404717016,93
1408,0.016734321714049306,-3.77435708666041,-3.2891620621833906,-0.003839039577101646,-0.008758470010781805,92
1409,0.01673452000061476,-2.801398210634393,3.122074132006963,-0.003827190552419116,-0.17738027758603403,91
1410,0.01673477406337738,3.5827709695681467,-1.8634995950108166,-0.0038120087106759872,-0.016715339711193516,90
1411,0.01673485531222599,2.989893654589517,1.9998031034791772,-0.0038071536315868572,-0.007272236504023055,89
1412,0.016734969362409924,3.576850145734541,-1.8539218250331473,-0.003800338526645873,-0.0052671070951995965,88
1413,0.016735579777816076,3.0098556879449365,1.9875851598496865,-0.0037638637497922857,-0.04159010229085046,87
1414,0.016737413056906944,-3.775092015711269,-3.2739968953089256,-0.0036543259440457126,-0.006856255040164535,86
1415,0.016737626157073002,2.989210288167449,2.0049663805066604,-0.0036415940595717106,-0.00911254824668524,85
1416,0.016738323989039156,2.9909750128042916,1.9973572104020754,-0.0035999025190395885,-0.0221749456824566,84
1417,0.016739076328408597,2.989566951933618,2.0028757334735356,-0.003554956414306576,-0.05972034804506175,83
1418,0.01673970691539892,-2.7992783124593927,3.1389515179715772,-0.00351728557152009,-0.03109816274572899,82
1419,0.01674038442677254,3.5920006275457546,-1.844002771626224,-0.003476813079001501,-0.005531054963939566,81
1420,0.016740474372379126,2.9894201727354783,2.0062579612339526,-0.0034714401220672982,-0.015203769512710824,80
1421,0.016741403164392703,2.99021075379056,2.0006414692921766,-0.0034159598394815907,-0.005323954364388574,79
1422,0.016741856388378194,-2.8032193658296896,3.12224981622364,-0.0033888881629711423,-0.008005982059618864,78
1423,0.016742515710267275,3.57724301611791,-1.8395291397017743,-0.0033495072907832463,-0.006324134508843253,77
1424,0.01674251735104801,3.0057665113390613,2.0082560120145185,-0.0033494092899269065,-0.005266422450281263,76
1425,0.016743484676173873,-3.785628725662301,-3.2801083160703315,-0.0032916343948866346,-0.00916379718143397,75
1426,0.016744148571631885,-2.8010517651368483,3.123018750589342,-0.003251984207989559,-0.00576122977234142,74
1427,0.016744419782143413,3.5864342651000296,-1.834185286411362,-0.0032357870084982767,-0.009287821359690878,73
1428,0.016745552227002383,-3.7746785760609725,-3.274926418621349,-0.0031681581159496465,-0.011235756016256506,72
1429,0.01674658335251322,3.5823500467743425,-1.8616168745055184,-0.0031065839288181717,-0.008476101494122827,71
1430,0.01674669786325932,-3.7815436326219993,-3.2919016072369,-0.003099746094965848,-0.0068365397007632495,70
1431,0.01674756627478971,-3.781522308110331,-3.291828547222635,-0.003047891751979048,-0.021325503818776032,69
1432,0.016747620289331536,-3.7782392158380964,-3.274608805751298,-0.0030446665398170367,-0.03877627831823236,68
1433,0.016749776906080243,2.9985543246404287,2.0137539834242695,-0.00291590329659351,-0.005938343753299254,67
1434,0.01674992851654662,3.578446508376544,-1.8381575486932702,-0.002906851845881537,-0.012760934217951297,66
1435,0.016750052749856515,3.0037997441546995,2.0097478723653506,-0.0028994349276799574,-0.007240799514637276,65
1436,0.01675092703099306,2.992337371621609,2.0122220528085766,-0.0028472405654200806,-0.012678790454604865,64
1437,0.016750970196234626,2.9907102097090075,2.002317055356764,-0.002844663682004636,-0.006179898602637111,63
1438,0.01675169937896426,3.007413513845613,2.0036281957515065,-0.00280113385355301,-0.005798618789389898,62
1439,0.01675228239373099,-2.7983627143626726,3.1368557824461156,-0.002766331138439349,-0.028573401494379536,61
1440,0.01675310097174714,3.0046494869962217,2.0082144842488248,-0.00271746866116321,-0.011023561353139071,60
1441,0.01675377297630585,-2.7973388280675175,3.1269574782838774,-0.0026773572165837136,-0.005014904109847116,59
1442,0.016753785361946424,3.0089977383620354,1.99170452659002,-0.002676617942157668,-0.015115527881671566,58
1443,0.01675383546886603,3.0091980219815255,1.9931655385640017,-0.0026736271646344584,-0.021212829333276253,57
1444,0.016754128217862006,3.0012393866422205,2.0116268681287774,-0.0026561537664395365,-0.005346235163120683,56
1445,0.0167550338330732,-3.7827513799080226,-3.2909549763349344,-0.00260210196945983,-0.011943929669923806,55
1446,0.016755083027237556,-3.772354603774428,-3.2814441500469074,-0.0025991658911166836,-0.08380491677344765,54
1447,0.016757227602420204,-2.812618249341837,3.127440041657394,-0.0024711785846884037,-0.006285940431806777,53
1448,0.016757915746170936,-3.7860040484046795,-3.2860593089857324,-0.0024301139385508206,-0.020266973427215014,52
1449,0.01675868039173594,2.9912949839674816,2.006491393748991,-0.0023844860614042184,-0.016667863806109698,51
1450,0.016760714225159495,-2.797345998936375,3.1284195825890784,-0.002263133426668227,-0.006932710000753698,50
1451,0.016760866444310057,-3.7763233515093666,-3.2758762425751375,-0.002254051566726129,-0.012591468390165086,49
1452,0.016761004349655495,-2.813132878549949,3.1294793430400514,-0.002245823783375487,-0.042133136840158215,48
1453,0.01676207986922338,3.583124137658782,-1.8358270587328054,-0.002181657875419287,-0.005480565697750249,47
1454,0.01676260415851916,3.587270109410614,-1.837903666046918,-0.002150380068557828,-0.0063214634135784955,46
1455,0.016763289662281078,2.9997366087604345,2.0112586180710874,-0.0021094860798029197,-0.024640981640466762,45
1456,0.016764722747674887,-2.8129584616227454,3.1321936527064533,-0.0020240002253511693,-0.005716376153545045,44
1457,0.01676496140986122,-3.785263314793058,-3.286645862744817,-0.002009764350947849,-0.014378563552793187,43
1458,0.01676539584261695,-2.7975870619545713,3.1292742632493216,-0.001983851548848811,-0.012206303645913312,42
1459,0.016765889367799037,2.9920689289277878,2.0049916629933477,-0.001954414849416719,-0.020450430515464035,41
1460,0.01676853646803996,3.5903202653081703,-1.8490395558374804,-0.0017965412505427502,-0.053724255765506206,40
1461,0.01676903209379104,3.001801865993869,1.9890105530115516,-0.0017669847995555063,-0.005140404184921777,39
1462,0.01676934214480748,-3.783261062006927,-3.2799062191996,-0.0017484954706279924,-0.006222797843629154,38
1463,0.01676971592142222,3.5809916721535426,-1.8560317053461564,-0.0017262064359038279,-0.09358189220621081,37
1464,0.01677021402661774,2.993709402191895,1.9984518424507254,-0.0016965042155025426,-0.01793598581317464,36
1465,0.016770927442247032,3.580434331572448,-1.8396247951956513,-0.0016539644808192108,-0.009198890004006128,35
1466,0.01677107019837245,2.993318000809257,2.0000224273136027,-0.0016454523983291027,-0.036676091455856145,34
1467,0.016772396757172067,-3.7783132913996185,-3.288718750646211,-0.0015663574853122622,-0.01104981371634994,33
1468,0.016772519916751938,2.9930192224503696,2.0057348112864712,-0.0015590145199925092,-0.07907428119620583,32
1469,0.01677497027045959,-2.8001151930884407,3.1273606353966077,-0.0014129318355354846,-0.06831832601643341,31
1470,0.016775230421832304,-3.7742989590584957,-3.282677364308627,-0.001397423649760072,-0.011226610948662468,30
1471,0.01677565722281657,3.5794948392839796,-1.84410969812844,-0.001371981641257924,-0.007968973572970101,29
1472,0.016777192531556438,3.586945711733584,-1.8567652751061496,-0.0012804657937438935,-0.05218821852803846,28
1473,0.016777379215751374,3.0038775858691817,1.9908311099861713,-0.0012693385949636132,-0.09639150946203703,27
1474,0.016779797653357565,3.002854856526877,1.991139979962071,-0.0011252002712893257,-0.04584574356074485,26
1475,0.016780162870666283,3.5798542397920787,-1.848370950365151,-0.001103435209411588,-0.012010555090742742,25
1476,0.016780715815947565,-2.8107897377876916,3.1306289364760573,-0.0010704834332437223,-0.010731691197240753,24
1477,0.016780857971672298,3.005811345323089,1.99730966336735,-0.0010620120948137664,-0.010404517548334137,23
1478,0.016780866614998325,-3.7748959281446424,-3.2811316428136883,-0.0010614970243907921,-0.06250876218532042,22
1479,0.0167816996154379,-3.7766014514275406,-3.2860628870734625,-0.001011858362438485,-0.004977580679246151,21
1480,0.016782950562899784,-2.8011504339269906,3.127988201506483,-0.0009373187824918603,-0.014141557590561033,20
1481,0.01678338883714918,3.580565674381134,-1.844087767874246,-0.0009112048685447193,-0.19628201016887303,19
1482,0.01678478549034686,2.9963121645118136,2.00703681456306,-0.0008279919309080474,-0.021281495520679438,18
1483,0.01678492551429654,-3.783091784537391,-3.283308876277388,-0.0008196496517799421,-0.008958172270228902,17
1484,0.016785107260241478,-2.8073595362414654,3.1353528234411066,-0.0008088217835943871,-0.008630863067117928,16
1485,0.016786020704770463,2.9962180612473706,1.9979534706794126,-0.0007544033243621136,-0.006450952573626063,15
1486,0.01678646534657782,-2.8094708772294505,3.12971415951813,-0.0007279148595746369,-0.0064571335290163805,14
1487,0.016790531184937427,-2.803267773847068,3.1282289949034343,-0.0004857348673476166,-0.025621403855473988,13
1488,0.01679069767438765,3.587387738844601,-1.8501001325848438,-0.00047581924150546997,-0.00538664241285606,12
1489,0.0167908950807164,-2.8013421111773504,3.1314621111599585,-0.00046406242400431295,-0.009047754375997846,11
1490,0.016790983346862833,-2.8059305215006716,3.134621663492341,-0.0004588056515731277,-0.00627156931301926,10
1491,0.016792325512766444,-2.8026015142142997,3.129194286601006,-0.000378875117630537,-0.007516343396562274,9
1492,0.016792480678912387,-2.80829678711711,3.1323764598019004,-0.00036963485909794906,-0.0095917158421052,8
1493,0.01679254465663214,-2.8051908993887382,3.128297114772911,-0.0003658249635199897,-0.007331006252144652,7
1494,0.016793019265432554,-2.806326082892958,3.1340169853341635,-0.00033756229676584515,-0.010751732463784091,6
1495,0.01679399378355802,-3.779677610638606,-3.285786956116554,-0.00027953283612942186,-0.005311568073517951,5
1496,0.016794538544542086,3.0018553246221824,1.996035100817183,-0.00024709551622571394,-0.015904789369967098,4
1497,0.016795430260719932,-2.804555524892017,3.1334399541735714,-0.0001940013211588108,-0.037797348783333955,3
1498,0.01679767659709131,-2.8040847071424926,3.1320935489241144,-6.026338591688471e-05,-0.008540328093254557,2
1499,0.01679805229839387,-3.780025632517131,-3.282928205529023,-3.789737006389334e-05,-0.006913525639532452,1
